station,datetime,cor,auto,weather,temperature,dewpoint,date_time,cloud_layers,visibility_meters,wind_speed_mps,pressure
ENGM,312350Z,,False,,8.0,6.0,2022-08-31 23:50:00+00:00,[],10000.0,1.03,1028.0
ENGM,312350Z,,False,,8.0,6.0,2022-08-31 23:50:00+00:00,[],10000.0,1.03,1028.0
ENGM,010020Z,,False,,9.0,5.0,2022-09-01 00:20:00+00:00,[],10000.0,14.92,1028.0
ENGM,010020Z,,False,,9.0,5.0,2022-09-01 00:20:00+00:00,[],10000.0,14.92,1028.0
ENGM,010020Z,,False,,9.0,5.0,2022-09-01 00:20:00+00:00,[],10000.0,14.92,1028.0
ENGM,010020Z,,False,,9.0,5.0,2022-09-01 00:20:00+00:00,[],10000.0,14.92,1028.0
ENHD,312350Z,,False,BR ,13.0,11.0,2022-08-31 23:50:00+00:00,"[{'sky_cover': 0, 'altitude_ft': None, 'cumulonimbus': 0}]",9999.0,2.57,1028.0
ENHD,312350Z,,False,BR ,13.0,11.0,2022-08-31 23:50:00+00:00,"[{'sky_cover': 0, 'altitude_ft': None, 'cumulonimbus': 0}]",9999.0,2.57,1028.0
ENHD,312350Z,,False,BR ,13.0,11.0,2022-08-31 23:50:00+00:00,"[{'sky_cover': 0, 'altitude_ft': None, 'cumulonimbus': 0}]",9999.0,2.57,1028.0
ENHD,010020Z,,False,NCD ,11.0,9.0,2022-09-01 00:20:00+00:00,[],9999.0,1.03,1028.0
ENHD,010020Z,,False,NCD ,11.0,9.0,2022-09-01 00:20:00+00:00,[],9999.0,1.03,1028.0
ENHD,010020Z,,False,NCD ,11.0,9.0,2022-09-01 00:20:00+00:00,[],9999.0,1.03,1028.0
ENHE,312350Z,,False,FEW,,,2022-08-31 23:50:00+00:00,[],9999.0,3.09,
ENHE,312350Z,,False,FEW,,,2022-08-31 23:50:00+00:00,[],9999.0,3.09,
ENHE,312350Z,,False,FEW,,,2022-08-31 23:50:00+00:00,[],9999.0,3.09,
ENHE,010020Z,,False,BKN,,,2022-09-01 00:20:00+00:00,[],9999.0,3.6,
ENHE,010020Z,,False,BKN,,,2022-09-01 00:20:00+00:00,[],9999.0,3.6,
ENHE,010020Z,,False,BKN,,,2022-09-01 00:20:00+00:00,[],9999.0,3.6,
ENHF,312350Z,,False,BKN,,,2022-08-31 23:50:00+00:00,[],,1.54,
ENHF,312350Z,,False,BKN,,,2022-08-31 23:50:00+00:00,[],,1.54,
ENHF,312350Z,,False,BKN,,,2022-08-31 23:50:00+00:00,[],,1.54,
ENHF,010020Z,,False,FEW,,,2022-09-01 00:20:00+00:00,[],,1.54,
ENHF,010020Z,,False,FEW,,,2022-09-01 00:20:00+00:00,[],,1.54,
ENHF,010020Z,,False,FEW,,,2022-09-01 00:20:00+00:00,[],,1.54,
ENHM,312350Z,,False,OVC,,,2022-08-31 23:50:00+00:00,[],,8.75,
ENHM,010021Z,,False,,,,2022-09-01 00:21:00+00:00,[],,,
ENHV,312350Z,,False,FEW,,,2022-08-31 23:50:00+00:00,[],9999.0,0.51,
ENHV,312350Z,,False,FEW,,,2022-08-31 23:50:00+00:00,[],9999.0,0.51,
ENHV,312350Z,,False,FEW,,,2022-08-31 23:50:00+00:00,[],9999.0,0.51,
ENHV,010020Z,,False,BKN,,,2022-09-01 00:20:00+00:00,[],9999.0,0.51,
ENHV,010020Z,,False,BKN,,,2022-09-01 00:20:00+00:00,[],9999.0,0.51,
ENHV,010020Z,,False,BKN,,,2022-09-01 00:20:00+00:00,[],9999.0,0.51,
ENJS,312350Z,,False,BKN,,,2022-08-31 23:50:00+00:00,[],9999.0,11.32,
ENJS,312350Z,,False,BKN,,,2022-08-31 23:50:00+00:00,[],9999.0,11.32,
ENJS,010020Z,,False,BKN,,,2022-09-01 00:20:00+00:00,[],9999.0,10.29,
ENKB,312350Z,,False,NCD ,9.0,6.0,2022-08-31 23:50:00+00:00,[],9999.0,2.57,1029.0
ENKB,312350Z,,False,NCD ,9.0,6.0,2022-08-31 23:50:00+00:00,[],9999.0,2.57,1029.0
ENKB,312350Z,,False,NCD ,9.0,6.0,2022-08-31 23:50:00+00:00,[],9999.0,2.57,1029.0
ENKB,010020Z,,False,NCD ,9.0,7.0,2022-09-01 00:20:00+00:00,[],9999.0,2.06,1029.0
ENKB,010020Z,,False,NCD ,9.0,7.0,2022-09-01 00:20:00+00:00,[],9999.0,2.06,1029.0
ENKB,010020Z,,False,NCD ,9.0,7.0,2022-09-01 00:20:00+00:00,[],9999.0,2.06,1029.0
ENKR,312350Z,,False,SCT,,,2022-08-31 23:50:00+00:00,[],9999.0,0.51,
ENKR,312350Z,,False,SCT,,,2022-08-31 23:50:00+00:00,[],9999.0,0.51,
ENKR,312350Z,,False,SCT,,,2022-08-31 23:50:00+00:00,[],9999.0,0.51,
ENKR,010020Z,,False,BKN,,,2022-09-01 00:20:00+00:00,[],9999.0,0.51,
ENKR,010020Z,,False,BKN,,,2022-09-01 00:20:00+00:00,[],9999.0,0.51,
ENKR,010020Z,,False,BKN,,,2022-09-01 00:20:00+00:00,[],9999.0,0.51,
ENLA,312350Z,,False,NCD ,14.0,10.0,2022-08-31 23:50:00+00:00,[],,15.95,1028.0
ENLA,010020Z,,False,NCD ,14.0,10.0,2022-09-01 00:20:00+00:00,[],,16.46,1028.0
ENLE,312350Z,,False,SCT,,,2022-08-31 23:50:00+00:00,[],9999.0,0.51,
ENLE,010020Z,,False,SCT,,,2022-09-01 00:20:00+00:00,[],9999.0,0.51,
ENMH,312350Z,,False,BKN,,,2022-08-31 23:50:00+00:00,[],9999.0,18.01,
ENMH,312350Z,,False,BKN,,,2022-08-31 23:50:00+00:00,[],9999.0,18.01,
ENMH,312350Z,,False,BKN,,,2022-08-31 23:50:00+00:00,[],9999.0,18.01,
ENMH,010020Z,,False,FEW,,,2022-09-01 00:20:00+00:00,[],9999.0,18.01,
ENMH,010020Z,,False,FEW,,,2022-09-01 00:20:00+00:00,[],9999.0,18.01,
ENMH,010020Z,,False,FEW,,,2022-09-01 00:20:00+00:00,[],9999.0,18.01,
ENML,312350Z,,False,NCD ,8.0,6.0,2022-08-31 23:50:00+00:00,[],,0.51,1029.0
ENML,312350Z,,False,NCD ,8.0,6.0,2022-08-31 23:50:00+00:00,[],,0.51,1029.0
ENML,312350Z,,False,NCD ,8.0,6.0,2022-08-31 23:50:00+00:00,[],,0.51,1029.0
ENML,010020Z,,False,NCD ,8.0,5.0,2022-09-01 00:20:00+00:00,[],,1.54,1028.0
ENML,010020Z,,False,NCD ,8.0,5.0,2022-09-01 00:20:00+00:00,[],,1.54,1028.0
ENML,010020Z,,False,NCD ,8.0,5.0,2022-09-01 00:20:00+00:00,[],,1.54,1028.0
ENMS,312350Z,,False,OVC,,,2022-08-31 23:50:00+00:00,[],9999.0,0.51,
ENMS,312350Z,,False,OVC,,,2022-08-31 23:50:00+00:00,[],9999.0,0.51,
ENMS,312350Z,,False,OVC,,,2022-08-31 23:50:00+00:00,[],9999.0,0.51,
ENMS,010020Z,,False,OVC,,,2022-09-01 00:20:00+00:00,[],9999.0,0.0,
ENMS,010020Z,,False,OVC,,,2022-09-01 00:20:00+00:00,[],9999.0,0.0,
ENMS,010020Z,,False,OVC,,,2022-09-01 00:20:00+00:00,[],9999.0,0.0,
ENNA,312350Z,,False,BKN,,,2022-08-31 23:50:00+00:00,[],9999.0,17.49,
ENNA,312350Z,,False,BKN,,,2022-08-31 23:50:00+00:00,[],9999.0,17.49,
ENNA,312350Z,,False,BKN,,,2022-08-31 23:50:00+00:00,[],9999.0,17.49,
ENNA,010020Z,,False,FEW,,,2022-09-01 00:20:00+00:00,[],9999.0,17.49,
ENNA,010020Z,,False,FEW,,,2022-09-01 00:20:00+00:00,[],9999.0,17.49,
ENNA,010020Z,,False,FEW,,,2022-09-01 00:20:00+00:00,[],9999.0,17.49,
ENNE,312350Z,,False,,,,2022-08-31 23:50:00+00:00,[],,,
ENNE,010021Z,,False,,,,2022-09-01 00:21:00+00:00,[],,,
ENOA,312350Z,,False,FEW,,,2022-08-31 23:50:00+00:00,[],9999.0,10.8,
ENOA,312350Z,,False,FEW,,,2022-08-31 23:50:00+00:00,[],9999.0,10.8,
ENOA,312350Z,,False,FEW,,,2022-08-31 23:50:00+00:00,[],9999.0,10.8,
ENOA,010020Z,,False,FEW,,,2022-09-01 00:20:00+00:00,[],9999.0,9.77,
ENOA,010020Z,,False,FEW,,,2022-09-01 00:20:00+00:00,[],9999.0,9.77,
ENOA,010020Z,,False,FEW,,,2022-09-01 00:20:00+00:00,[],9999.0,9.77,
ENOL,312350Z,,False,BKN,,,2022-08-31 23:50:00+00:00,[],9999.0,3.09,
ENOL,312350Z,,False,BKN,,,2022-08-31 23:50:00+00:00,[],9999.0,3.09,
ENOL,312350Z,,False,BKN,,,2022-08-31 23:50:00+00:00,[],9999.0,3.09,
ENOL,312350Z,,False,BKN,,,2022-08-31 23:50:00+00:00,[],9999.0,3.09,
ENOL,010020Z,,False,BKN,,,2022-09-01 00:20:00+00:00,[],9999.0,3.09,
ENOL,010020Z,,False,BKN,,,2022-09-01 00:20:00+00:00,[],9999.0,3.09,
ENOL,010020Z,,False,BKN,,,2022-09-01 00:20:00+00:00,[],9999.0,3.09,
ENOL,010020Z,,False,BKN,,,2022-09-01 00:20:00+00:00,[],9999.0,3.09,
ENOV,312350Z,,False,NCD ,8.0,7.0,2022-08-31 23:50:00+00:00,[],9999.0,0.0,1028.0
ENOV,312350Z,,False,NCD ,8.0,7.0,2022-08-31 23:50:00+00:00,[],9999.0,0.0,1028.0
ENOV,312350Z,,False,NCD ,8.0,7.0,2022-08-31 23:50:00+00:00,[],9999.0,0.0,1028.0
ENOV,010020Z,,False,NCD ,8.0,7.0,2022-09-01 00:20:00+00:00,[],9999.0,0.0,1028.0
ENOV,010020Z,,False,NCD ,8.0,7.0,2022-09-01 00:20:00+00:00,[],9999.0,0.0,1028.0
ENOV,010020Z,,False,NCD ,8.0,7.0,2022-09-01 00:20:00+00:00,[],9999.0,0.0,1028.0
ENQA,312350Z,,False,NCD ,13.0,11.0,2022-08-31 23:50:00+00:00,[],,12.86,1028.0
ENQA,010021Z,,False,,,,2022-09-01 00:21:00+00:00,[],,,
ENQC,312350Z,,False,NCD ,14.0,11.0,2022-08-31 23:50:00+00:00,[],,11.32,1027.0
ENQR,312350Z,,False,NCD ,13.0,10.0,2022-08-31 23:50:00+00:00,[],,7.72,1027.0
ENRA,312350Z,,False,OVC,,,2022-08-31 23:50:00+00:00,[],9999.0,0.0,
ENRA,312350Z,,False,OVC,,,2022-08-31 23:50:00+00:00,[],9999.0,0.0,
ENRA,312350Z,,False,OVC,,,2022-08-31 23:50:00+00:00,[],9999.0,0.0,
ENRA,010020Z,,False,OVC,,,2022-09-01 00:20:00+00:00,[],9999.0,4.63,
ENRA,010020Z,,False,OVC,,,2022-09-01 00:20:00+00:00,[],9999.0,4.63,
ENRA,010020Z,,False,OVC,,,2022-09-01 00:20:00+00:00,[],9999.0,4.63,
ENRO,312350Z,,False,OVC,,,2022-08-31 23:50:00+00:00,[],9999.0,18.52,
ENRO,312350Z,,False,OVC,,,2022-08-31 23:50:00+00:00,[],9999.0,18.52,
ENRO,312350Z,,False,OVC,,,2022-08-31 23:50:00+00:00,[],9999.0,18.52,
ENRO,010020Z,,False,OVC,,,2022-09-01 00:20:00+00:00,[],9999.0,1.03,
ENRO,010020Z,,False,OVC,,,2022-09-01 00:20:00+00:00,[],9999.0,1.03,
ENRO,010020Z,,False,OVC,,,2022-09-01 00:20:00+00:00,[],9999.0,1.03,
ENRY,312350Z,,False,NCD ,8.0,6.0,2022-08-31 23:50:00+00:00,[],,2.06,1027.0
ENRY,312350Z,,False,NCD ,8.0,6.0,2022-08-31 23:50:00+00:00,[],,2.06,1027.0
ENRY,312350Z,,False,NCD ,8.0,6.0,2022-08-31 23:50:00+00:00,[],,2.06,1027.0
ENRY,010020Z,,False,NCD ,8.0,7.0,2022-09-01 00:20:00+00:00,[],,0.51,1027.0
ENRY,010020Z,,False,NCD ,8.0,7.0,2022-09-01 00:20:00+00:00,[],,0.51,1027.0
ENRY,010020Z,,False,NCD ,8.0,7.0,2022-09-01 00:20:00+00:00,[],,0.51,1027.0
ENSB,010020Z,,False,BKN,,,2022-09-01 00:20:00+00:00,[],9999.0,6.17,
ENSB,010020Z,,False,BKN,,,2022-09-01 00:20:00+00:00,[],9999.0,6.17,
ENSB,010020Z,,False,BKN,,,2022-09-01 00:20:00+00:00,[],9999.0,6.17,
ENSD,312350Z,,False,NCD ,12.0,11.0,2022-08-31 23:50:00+00:00,[],9999.0,0.0,1028.0
ENSD,312350Z,,False,NCD ,12.0,11.0,2022-08-31 23:50:00+00:00,[],9999.0,0.0,1028.0
ENSD,312350Z,,False,NCD ,12.0,11.0,2022-08-31 23:50:00+00:00,[],9999.0,0.0,1028.0
ENSD,010020Z,,False,NCD ,11.0,11.0,2022-09-01 00:20:00+00:00,[],9999.0,0.0,1028.0
ENSD,010020Z,,False,NCD ,11.0,11.0,2022-09-01 00:20:00+00:00,[],9999.0,0.0,1028.0
ENSD,010020Z,,False,NCD ,11.0,11.0,2022-09-01 00:20:00+00:00,[],9999.0,0.0,1028.0
ENSE,312350Z,,False,NCD ,13.0,11.0,2022-08-31 23:50:00+00:00,[],,8.23,1028.0
ENSE,010021Z,,False,,,,2022-09-01 00:21:00+00:00,[],,,
ENSF,312350Z,,False,BKN,,,2022-08-31 23:50:00+00:00,[],,7.2,
ENSK,312350Z,,False,SCT,,,2022-08-31 23:50:00+00:00,[],9999.0,0.51,
ENSK,312350Z,,False,SCT,,,2022-08-31 23:50:00+00:00,[],9999.0,0.51,
ENSK,312350Z,,False,SCT,,,2022-08-31 23:50:00+00:00,[],9999.0,0.51,
ENSK,010020Z,,False,NCD ,5.0,4.0,2022-09-01 00:20:00+00:00,[],9999.0,1.03,1030.0
ENSK,010020Z,,False,NCD ,5.0,4.0,2022-09-01 00:20:00+00:00,[],9999.0,1.03,1030.0
ENSK,010020Z,,False,NCD ,5.0,4.0,2022-09-01 00:20:00+00:00,[],9999.0,1.03,1030.0
ENSL,312350Z,,False,OVC,,,2022-08-31 23:50:00+00:00,[],,11.32,
ENSR,312350Z,,False,OVC,,,2022-08-31 23:50:00+00:00,[],9999.0,0.0,
ENSR,312350Z,,False,OVC,,,2022-08-31 23:50:00+00:00,[],9999.0,0.0,
ENSR,312350Z,,False,OVC,,,2022-08-31 23:50:00+00:00,[],9999.0,0.0,
ENSR,010020Z,,False,OVC,,,2022-09-01 00:20:00+00:00,[],9999.0,1.03,
ENSR,010020Z,,False,OVC,,,2022-09-01 00:20:00+00:00,[],9999.0,1.03,
ENSR,010020Z,,False,OVC,,,2022-09-01 00:20:00+00:00,[],9999.0,1.03,
ENSS,312350Z,,False,FEW,,,2022-08-31 23:50:00+00:00,[],9999.0,17.49,
ENSS,312350Z,,False,FEW,,,2022-08-31 23:50:00+00:00,[],9999.0,17.49,
ENSS,312350Z,,False,FEW,,,2022-08-31 23:50:00+00:00,[],9999.0,17.49,
ENSS,010020Z,,False,FEW,,,2022-09-01 00:20:00+00:00,[],9999.0,17.49,
ENSS,010020Z,,False,FEW,,,2022-09-01 00:20:00+00:00,[],9999.0,17.49,
ENSS,010020Z,,False,FEW,,,2022-09-01 00:20:00+00:00,[],9999.0,17.49,
ENTC,312350Z,,False,NCD ,5.0,2.0,2022-08-31 23:50:00+00:00,[],9999.0,2.06,1031.0
ENTC,312350Z,,False,NCD ,5.0,2.0,2022-08-31 23:50:00+00:00,[],9999.0,2.06,1031.0
ENTC,312350Z,,False,NCD ,5.0,2.0,2022-08-31 23:50:00+00:00,[],9999.0,2.06,1031.0
ENTC,312350Z,,False,NCD ,5.0,2.0,2022-08-31 23:50:00+00:00,[],9999.0,2.06,1031.0
ENTC,010020Z,,False,NCD ,5.0,2.0,2022-09-01 00:20:00+00:00,[],9999.0,1.54,1031.0
ENTC,010020Z,,False,NCD ,5.0,2.0,2022-09-01 00:20:00+00:00,[],9999.0,1.54,1031.0
ENTC,010020Z,,False,NCD ,5.0,2.0,2022-09-01 00:20:00+00:00,[],9999.0,1.54,1031.0
ENTC,010020Z,,False,NCD ,5.0,2.0,2022-09-01 00:20:00+00:00,[],9999.0,1.54,1031.0
ENTO,312350Z,,False,NCD ,10.0,7.0,2022-08-31 23:50:00+00:00,[],9999.0,16.98,1027.0
ENTO,312350Z,,False,NCD ,10.0,7.0,2022-08-31 23:50:00+00:00,[],9999.0,16.98,1027.0
ENTO,312350Z,,False,NCD ,10.0,7.0,2022-08-31 23:50:00+00:00,[],9999.0,16.98,1027.0
ENTO,010020Z,,False,NCD ,9.0,7.0,2022-09-01 00:20:00+00:00,[],9999.0,18.01,1027.0
ENTO,010020Z,,False,NCD ,9.0,7.0,2022-09-01 00:20:00+00:00,[],9999.0,18.01,1027.0
ENTO,010020Z,,False,NCD ,9.0,7.0,2022-09-01 00:20:00+00:00,[],9999.0,18.01,1027.0
ENUG,312350Z,,False,OVC,,,2022-08-31 23:50:00+00:00,[],,1.03,
ENUG,010020Z,,False,OVC,,,2022-09-01 00:20:00+00:00,[],,1.03,
ENUN,312350Z,,False,OVC,,,2022-08-31 23:50:00+00:00,[],,14.92,
ENUN,010020Z,,False,OVC,,,2022-09-01 00:20:00+00:00,[],,14.4,
ENVA,312350Z,,False,BKN,,,2022-08-31 23:50:00+00:00,[],9999.0,4.12,
ENVA,312350Z,,False,BKN,,,2022-08-31 23:50:00+00:00,[],9999.0,4.12,
ENVA,312350Z,,False,BKN,,,2022-08-31 23:50:00+00:00,[],9999.0,4.12,
ENVA,010020Z,,False,BKN,,,2022-09-01 00:20:00+00:00,[],9999.0,2.57,
ENVA,010020Z,,False,BKN,,,2022-09-01 00:20:00+00:00,[],9999.0,2.57,
ENVA,010020Z,,False,BKN,,,2022-09-01 00:20:00+00:00,[],9999.0,2.57,
ENVD,312350Z,,False,SCT,,,2022-08-31 23:50:00+00:00,[],9999.0,15.95,
ENVD,312350Z,,False,SCT,,,2022-08-31 23:50:00+00:00,[],9999.0,15.95,
ENVD,312350Z,,False,SCT,,,2022-08-31 23:50:00+00:00,[],9999.0,15.95,
ENVD,010020Z,,False,OVC,,,2022-09-01 00:20:00+00:00,[],9999.0,15.43,
ENVD,010020Z,,False,OVC,,,2022-09-01 00:20:00+00:00,[],9999.0,15.43,
ENVD,010020Z,,False,OVC,,,2022-09-01 00:20:00+00:00,[],9999.0,15.43,
ENWV,312350Z,,False,NCD ,15.0,12.0,2022-08-31 23:50:00+00:00,[],,2.06,1028.0
ENWV,010020Z,,False,NCD ,15.0,13.0,2022-09-01 00:20:00+00:00,[],,1.54,1028.0
ENZV,312350Z,,False,NCD ,12.0,10.0,2022-08-31 23:50:00+00:00,[],9999.0,9.26,1028.0
ENZV,312350Z,,False,NCD ,12.0,10.0,2022-08-31 23:50:00+00:00,[],9999.0,9.26,1028.0
ENZV,312350Z,,False,NCD ,12.0,10.0,2022-08-31 23:50:00+00:00,[],9999.0,9.26,1028.0
ENZV,010020Z,,False,NCD ,12.0,11.0,2022-09-01 00:20:00+00:00,[],9999.0,8.75,1028.0
ENZV,010020Z,,False,NCD ,12.0,11.0,2022-09-01 00:20:00+00:00,[],9999.0,8.75,1028.0
ENZV,010020Z,,False,NCD ,12.0,11.0,2022-09-01 00:20:00+00:00,[],9999.0,8.75,1028.0
EPBY,010000Z,,False,,8.0,7.0,2022-09-01 00:00:00+00:00,[],10000.0,14.4,1023.0
EPBY,010030Z,,False,,8.0,8.0,2022-09-01 00:30:00+00:00,[],10000.0,14.4,1022.0
EPGD,010000Z,,False,,10.0,9.0,2022-09-01 00:00:00+00:00,[],10000.0,14.92,1022.0
EPGD,010000Z,,False,,10.0,9.0,2022-09-01 00:00:00+00:00,[],10000.0,14.92,1022.0
EPGD,010000Z,,False,,10.0,9.0,2022-09-01 00:00:00+00:00,[],10000.0,14.92,1022.0
EPGD,010030Z,,False,,10.0,9.0,2022-09-01 00:30:00+00:00,[],10000.0,14.4,1022.0
EPGD,010030Z,,False,,10.0,9.0,2022-09-01 00:30:00+00:00,[],10000.0,14.4,1022.0
EPGD,010030Z,,False,,10.0,9.0,2022-09-01 00:30:00+00:00,[],10000.0,14.4,1022.0
EPKK,010000Z,,False,,14.0,9.0,2022-09-01 00:00:00+00:00,[],10000.0,2.57,1020.0
EPKK,010000Z,,False,,14.0,9.0,2022-09-01 00:00:00+00:00,[],10000.0,2.57,1020.0
EPKK,010000Z,,False,,14.0,9.0,2022-09-01 00:00:00+00:00,[],10000.0,2.57,1020.0
EPKK,010030Z,,False,,14.0,9.0,2022-09-01 00:30:00+00:00,[],10000.0,3.6,1020.0
EPKK,010030Z,,False,,14.0,9.0,2022-09-01 00:30:00+00:00,[],10000.0,3.6,1020.0
EPKK,010030Z,,False,,14.0,9.0,2022-09-01 00:30:00+00:00,[],10000.0,3.6,1020.0
EPKT,010000Z,,False,,9.0,9.0,2022-09-01 00:00:00+00:00,[],10000.0,4.63,1020.0
EPKT,010000Z,,False,,9.0,9.0,2022-09-01 00:00:00+00:00,[],10000.0,4.63,1020.0
EPKT,010000Z,,False,,9.0,9.0,2022-09-01 00:00:00+00:00,[],10000.0,4.63,1020.0
EPKT,010030Z,,False,,9.0,9.0,2022-09-01 00:30:00+00:00,[],10000.0,0.51,1020.0
EPKT,010030Z,,False,,9.0,9.0,2022-09-01 00:30:00+00:00,[],10000.0,0.51,1020.0
EPKT,010030Z,,False,,9.0,9.0,2022-09-01 00:30:00+00:00,[],10000.0,0.51,1020.0
EPLB,010000Z,,False,,10.0,8.0,2022-09-01 00:00:00+00:00,[],10000.0,14.92,1019.0
EPLB,010000Z,,False,,10.0,8.0,2022-09-01 00:00:00+00:00,[],10000.0,14.92,1019.0
EPLB,010030Z,,False,,10.0,9.0,2022-09-01 00:30:00+00:00,[],10000.0,15.43,1019.0
EPLB,010030Z,,False,,10.0,9.0,2022-09-01 00:30:00+00:00,[],10000.0,15.43,1019.0
EPLL,010000Z,,False,,15.0,10.0,2022-09-01 00:00:00+00:00,[],10000.0,1.54,1021.0
EPLL,010000Z,,False,,15.0,10.0,2022-09-01 00:00:00+00:00,[],10000.0,1.54,1021.0
EPLL,010030Z,,False,,15.0,9.0,2022-09-01 00:30:00+00:00,[],10000.0,1.54,1021.0
EPLL,010030Z,,False,,15.0,9.0,2022-09-01 00:30:00+00:00,[],10000.0,1.54,1021.0
EPMO,010000Z,,False,,11.0,7.0,2022-09-01 00:00:00+00:00,[],10000.0,17.49,1021.0
EPMO,010000Z,,False,,11.0,7.0,2022-09-01 00:00:00+00:00,[],10000.0,17.49,1021.0
EPMO,010030Z,,False,,10.0,7.0,2022-09-01 00:30:00+00:00,[],10000.0,16.98,1021.0
EPMO,010030Z,,False,,10.0,7.0,2022-09-01 00:30:00+00:00,[],10000.0,16.98,1021.0
EPPO,010000Z,,False,,11.0,9.0,2022-09-01 00:00:00+00:00,[],10000.0,1.54,1023.0
EPPO,010000Z,,False,,11.0,9.0,2022-09-01 00:00:00+00:00,[],10000.0,1.54,1023.0
EPPO,010000Z,,False,,11.0,9.0,2022-09-01 00:00:00+00:00,[],10000.0,1.54,1023.0
EPPO,010030Z,,False,,11.0,9.0,2022-09-01 00:30:00+00:00,[],10000.0,1.03,1022.0
EPPO,010030Z,,False,,11.0,9.0,2022-09-01 00:30:00+00:00,[],10000.0,1.03,1022.0
EPPO,010030Z,,False,,11.0,9.0,2022-09-01 00:30:00+00:00,[],10000.0,1.03,1022.0
EPRZ,010000Z,,False,,11.0,8.0,2022-09-01 00:00:00+00:00,[],10000.0,12.35,1019.0
EPRZ,010000Z,,False,,11.0,8.0,2022-09-01 00:00:00+00:00,[],10000.0,12.35,1019.0
EPRZ,010000Z,,False,,11.0,8.0,2022-09-01 00:00:00+00:00,[],10000.0,12.35,1019.0
EPRZ,010030Z,,False,,11.0,8.0,2022-09-01 00:30:00+00:00,[],10000.0,12.86,1019.0
EPRZ,010030Z,,False,,11.0,8.0,2022-09-01 00:30:00+00:00,[],10000.0,12.86,1019.0
EPRZ,010030Z,,False,,11.0,8.0,2022-09-01 00:30:00+00:00,[],10000.0,12.86,1019.0
EPSC,010000Z,,False,,9.0,9.0,2022-09-01 00:00:00+00:00,[],10000.0,0.51,1024.0
EPSC,010000Z,,False,,9.0,9.0,2022-09-01 00:00:00+00:00,[],10000.0,0.51,1024.0
EPSC,010030Z,,False,,9.0,9.0,2022-09-01 00:30:00+00:00,[],10000.0,1.54,1024.0
EPSC,010030Z,,False,,9.0,9.0,2022-09-01 00:30:00+00:00,[],10000.0,1.54,1024.0
EPSY,010030Z,,False,,8.0,7.0,2022-09-01 00:30:00+00:00,[],10000.0,0.51,1021.0
EPWA,010000Z,,False,,14.0,9.0,2022-09-01 00:00:00+00:00,[],10000.0,18.52,1021.0
EPWA,010000Z,,False,,14.0,9.0,2022-09-01 00:00:00+00:00,[],10000.0,18.52,1021.0
EPWA,010000Z,,False,,14.0,9.0,2022-09-01 00:00:00+00:00,[],10000.0,18.52,1021.0
EPWA,010030Z,,False,,12.0,9.0,2022-09-01 00:30:00+00:00,[],10000.0,17.49,1021.0
EPWA,010030Z,,False,,12.0,9.0,2022-09-01 00:30:00+00:00,[],10000.0,17.49,1021.0
EPWA,010030Z,,False,,12.0,9.0,2022-09-01 00:30:00+00:00,[],10000.0,17.49,1021.0
EPWR,010000Z,,False,,13.0,11.0,2022-09-01 00:00:00+00:00,[],10000.0,1.03,1022.0
EPWR,010000Z,,False,,13.0,11.0,2022-09-01 00:00:00+00:00,[],10000.0,1.03,1022.0
EPWR,010000Z,,False,,13.0,11.0,2022-09-01 00:00:00+00:00,[],10000.0,1.03,1022.0
EPWR,010030Z,,False,,13.0,11.0,2022-09-01 00:30:00+00:00,[],10000.0,1.03,1022.0
EPWR,010030Z,,False,,13.0,11.0,2022-09-01 00:30:00+00:00,[],10000.0,1.03,1022.0
EPWR,010030Z,,False,,13.0,11.0,2022-09-01 00:30:00+00:00,[],10000.0,1.03,1022.0
EQAZ,010000Z,,False,,19.0,9.0,2022-09-01 00:00:00+00:00,[],10000.0,1.03,1019.0
EQBK,312356Z,,False,BR ,18.0,16.0,2022-08-31 23:56:00+00:00,"[{'sky_cover': 0, 'altitude_ft': None, 'cumulonimbus': 0}]",8000.0,0.0,1015.58
EQPH,010000Z,,False,,32.0,1.0,2022-09-01 00:00:00+00:00,[],10000.0,0.0,1011.0
EQPH,010030Z,,False,,31.0,1.0,2022-09-01 00:30:00+00:00,[],10000.0,0.0,1010.0
EQYA,312356Z,,False,BKN,,,2022-08-31 23:56:00+00:00,[],9999.0,0.0,
EQYB,312356Z,,False,OVC,,,2022-08-31 23:56:00+00:00,[],9999.0,0.0,
EQYC,312356Z,,False,BR ,14.0,14.0,2022-08-31 23:56:00+00:00,"[{'sky_cover': 8, 'altitude_ft': 4500, 'cumulonimbus': 0}]",9000.0,0.0,1021.34
EQYD,312356Z,,False,FEW,,,2022-08-31 23:56:00+00:00,[],9999.0,0.0,
EQYF,312356Z,,False,OVC,,,2022-08-31 23:56:00+00:00,[],9999.0,0.0,
EQYK,312356Z,,False,CLR ,23.0,23.0,2022-08-31 23:56:00+00:00,[],9999.0,18.01,1006.44
EQYL,312356Z,,False,CLR ,23.0,17.0,2022-08-31 23:56:00+00:00,[],9999.0,0.0,1021.67
EQYT,312356Z,,False,BR ,13.0,13.0,2022-08-31 23:56:00+00:00,"[{'sky_cover': 8, 'altitude_ft': 600, 'cumulonimbus': 0}]",9000.0,0.0,1019.98
EQYV,312356Z,,False,BKN,,,2022-08-31 23:56:00+00:00,[],9999.0,3.6,
ESCF,312350Z,,False,FEW,,,2022-08-31 23:50:00+00:00,[],9999.0,1.03,
